"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-10",99.69038,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-11",99.43501,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2018-12",99.15454,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-01",98.95398,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-02",98.95316,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-03",99.13888,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-04",99.21095,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-05",99.05448,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-06",99.01621,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-07",99.05455,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-08",98.85522,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-09",98.64459,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-10",98.65348,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-11",98.74714,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2019-12",98.88087,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-01",98.85157,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-02",98.6672,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-03",98.18897,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-04",97.74157,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-05",97.85586,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.59369,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-07",99.35622,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-08",99.9267,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-09",100.2886,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-10",100.3649,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-11",100.3529,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.6865,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-01",101.158,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.6686,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-03",102.0659,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.5634,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-05",103.0711,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-06",103.202,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-07",103.0803,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.785,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.3933,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.8899,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.287,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.5862,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-01",99.52927,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-02",98.33803,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-03",96.83569,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-04",95.79289,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-05",94.90749,
"SWE","CCI","AMPLITUD","LTRENDIDX","M","2022-06",94.15699,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-04",104.7015,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-05",104.0606,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-06",103.9677,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-07",104.3899,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-08",104.498,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-09",103.7682,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-10",102.7718,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.9476,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.8986,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-01",99.57434,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.25232,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.63359,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-04",100.2095,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-05",100.7494,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.1434,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.4847,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-08",101.7565,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-09",101.8973,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-10",102.0303,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-11",102.1209,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2002-12",101.7015,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-01",100.8785,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-02",100.063,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.61182,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-04",99.9591,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.4177,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.7818,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.9181,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.8535,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.6673,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.5152,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.2716,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2003-12",99.99326,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-01",99.94211,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-02",99.99525,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-03",100.0312,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-04",100.2432,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-05",100.4513,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-06",100.4458,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-07",100.1865,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-08",100.021,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-09",100.0985,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-10",100.2613,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-11",100.6304,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2004-12",101.2044,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-01",101.8157,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.1796,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-03",101.8771,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-04",101.2973,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-05",100.8362,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-06",100.7268,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-07",100.7507,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-08",100.8926,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.419,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-10",102.0481,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-11",102.5474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.9072,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-01",103.1917,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-02",103.4537,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-03",103.6169,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-04",103.5976,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-05",103.501,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-06",103.4989,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-07",103.6222,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-08",103.7268,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-09",103.8092,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-10",103.7673,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-11",103.4529,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2006-12",103.0127,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-01",102.5463,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-02",102.3719,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-03",102.4271,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-04",102.5744,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-05",102.6711,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-06",102.6283,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-07",102.5564,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-08",102.4757,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-09",102.2295,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-10",101.9832,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-11",101.8351,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2007-12",101.7995,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-01",101.7139,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-02",101.4903,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-03",101.065,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-04",100.3378,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.50822,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.70339,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.08929,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-08",97.74165,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.42211,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.09803,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-11",96.87476,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.49568,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.11716,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-02",95.83454,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-03",95.74728,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-04",95.86307,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-05",95.9459,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.2084,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.43018,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.23534,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-09",95.98714,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-10",95.80949,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-11",95.83717,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2009-12",95.94569,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-01",96.1567,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-02",96.33826,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-03",96.54173,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-04",96.83186,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-05",97.22448,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-06",97.5662,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-07",97.80594,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-08",98.13554,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-09",98.56452,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-10",98.85555,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-11",98.95831,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2010-12",98.99143,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-01",99.0582,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-02",99.13093,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-03",99.02254,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-04",98.83623,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-05",98.85748,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.07744,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.23568,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.18328,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.06673,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.00639,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.96735,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.0266,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.36896,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.6955,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.91752,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.1517,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.2087,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-06",100.1882,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-07",100.2669,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-08",100.2419,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.124,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.2575,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.4881,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2012-12",100.7993,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-01",100.9031,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-02",100.6941,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.4058,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.1175,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.87139,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-06",99.76614,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.97894,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.036,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.68738,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.13871,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-11",98.51528,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2013-12",97.96965,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-01",97.60737,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-02",97.77228,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-03",98.15852,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-04",98.44161,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-05",98.51504,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-06",98.43474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-07",98.364,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-08",98.49932,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-09",98.76595,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-10",98.96303,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-11",99.11732,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2014-12",99.10302,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-01",99.06326,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-02",99.11758,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-03",99.13218,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-04",98.99131,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-05",98.90131,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-06",98.87273,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-07",98.6949,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-08",98.57012,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-09",98.61474,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-10",98.77374,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-11",98.88528,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2015-12",98.87321,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-01",98.78159,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-02",98.573,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-03",98.36216,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-04",98.25967,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-05",98.27416,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-06",98.18227,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-07",97.74408,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-08",97.28709,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-09",96.92442,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-10",96.6614,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-11",96.1937,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2016-12",95.36364,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-01",94.34157,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-02",94.66277,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-03",95.61322,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-04",96.47127,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-05",97.02293,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-06",97.34386,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-07",97.61048,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-08",97.82831,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-09",97.95056,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-10",97.86576,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-11",97.62452,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2017-12",97.17838,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-01",96.70013,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-02",96.49797,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-03",96.60954,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-04",97.10484,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-05",97.96782,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-06",99.30958,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.063,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.9468,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.0966,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.0919,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.3725,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2018-12",103.3553,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-01",104.5186,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-02",105.352,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-03",105.1855,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-04",104.4373,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-05",103.5984,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-06",103.0099,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-07",102.8362,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-08",103.0834,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-09",103.408,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-10",103.3427,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-11",103.2227,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2019-12",103.1479,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-01",103.0201,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-02",102.1734,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.98319,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-04",96.76954,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-05",94.91712,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-06",94.72792,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-07",95.57581,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-08",96.6039,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-09",97.5405,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-10",98.20335,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-11",98.55077,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2020-12",98.97072,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-01",99.45816,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-02",100.0614,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-03",100.9342,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-04",101.8291,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.5051,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.9534,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.9385,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.7139,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-09",102.8376,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-10",103.1923,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-11",103.5682,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2021-12",103.3979,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-01",103.067,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-02",102.9427,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-03",103.0361,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-04",103.2007,
"MEX","CCI","AMPLITUD","LTRENDIDX","M","2022-05",103.3351,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-01",97.5826,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-02",97.62972,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-03",97.71487,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-04",97.86694,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-05",98.02058,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-06",98.11207,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-07",98.17377,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-08",98.24256,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-09",98.29819,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-10",98.19443,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-11",97.85149,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1974-12",97.35976,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-01",96.82678,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-02",96.12491,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-03",95.42435,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-04",94.90297,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-05",94.70291,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-06",94.95592,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-07",95.4874,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-08",96.05947,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-09",96.5834,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-10",97.04363,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-11",97.46976,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1975-12",97.9724,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-01",98.56496,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-02",99.15713,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-03",99.70618,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-04",100.1209,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-05",100.2086,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-06",99.75614,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-07",98.93863,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-08",98.02755,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-09",97.21638,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-10",96.7877,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-11",96.93227,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1976-12",97.43378,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-01",98.02028,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-02",98.35859,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-03",98.4599,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-04",98.58943,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-05",98.9171,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-06",99.63603,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-07",100.6349,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-08",101.7708,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-09",102.8629,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-10",103.7959,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-11",104.4205,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1977-12",104.8601,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-01",105.1341,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-02",105.2149,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-03",105.249,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-04",105.2289,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-05",105.2066,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-06",105.066,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-07",104.793,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-08",104.368,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-09",103.7913,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-10",103.0117,
"GBR","CCI","AMPLITUD","LTRENDIDX","M","1978-11",102.0074,
