date,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,unit_sales_CA_1_FOODS_2_FOODS_2_044,unit_sales_CA_1_FOODS_3_FOODS_3_030,unit_sales_CA_1_HOBBIES_1_HOBBIES_1_418,unit_sales_CA_1_FOODS_3_FOODS_3_185,unit_sales_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,unit_sales_CA_1_FOODS_3_FOODS_3_393,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_416,sell_price_CA_1_FOODS_2_FOODS_2_044,sell_price_CA_1_FOODS_3_FOODS_3_030,sell_price_CA_1_HOBBIES_1_HOBBIES_1_418,sell_price_CA_1_FOODS_3_FOODS_3_185,sell_price_CA_1_HOUSEHOLD_1_HOUSEHOLD_1_219,sell_price_CA_1_FOODS_3_FOODS_3_393,year,month,week,weekday,yearmonth,event_name_1,event_name_2,snap_CA,CCI_USA
2014-05-05,2.0,1.0,0.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Monday,201405,Cinco De Mayo,,1,99.47639
2014-05-06,0.0,1.0,0.0,0.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Tuesday,201405,,,1,99.47639
2014-05-07,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Wednesday,201405,,,1,99.47639
2014-05-08,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Thursday,201405,,,1,99.47639
2014-05-09,0.0,1.0,0.0,2.0,0.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Friday,201405,,,1,99.47639
2014-05-10,1.0,0.0,0.0,0.0,0.0,1.0,9.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Saturday,201405,,,1,99.47639
2014-05-11,1.0,0.0,0.0,0.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,19,Sunday,201405,Mother's day,,0,99.47639
2014-05-12,0.0,0.0,17.0,0.0,0.0,1.0,8.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Monday,201405,,,0,99.47639
2014-05-13,1.0,0.0,32.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Tuesday,201405,,,0,99.47639
2014-05-14,1.0,1.0,25.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Wednesday,201405,,,0,99.47639
2014-05-15,0.0,1.0,17.0,0.0,0.0,0.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Thursday,201405,,,0,99.47639
2014-05-16,2.0,0.0,7.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Friday,201405,,,0,99.47639
2014-05-17,4.0,1.0,12.0,0.0,0.0,3.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Saturday,201405,,,0,99.47639
2014-05-18,2.0,0.0,9.0,1.0,0.0,0.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,20,Sunday,201405,,,0,99.47639
2014-05-19,1.0,3.0,7.0,0.0,0.0,0.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Monday,201405,,,0,99.47639
2014-05-20,4.0,0.0,8.0,0.0,0.0,1.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Tuesday,201405,,,0,99.47639
2014-05-21,0.0,0.0,5.0,0.0,0.0,2.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Wednesday,201405,,,0,99.47639
2014-05-22,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Thursday,201405,,,0,99.47639
2014-05-23,1.0,2.0,8.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Friday,201405,,,0,99.47639
2014-05-24,2.0,1.0,13.0,0.0,0.0,1.0,6.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Saturday,201405,,,0,99.47639
2014-05-25,1.0,3.0,15.0,1.0,0.0,3.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,21,Sunday,201405,,,0,99.47639
2014-05-26,3.0,0.0,9.0,1.0,0.0,0.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Monday,201405,MemorialDay,,0,99.47639
2014-05-27,1.0,0.0,6.0,0.0,0.0,1.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Tuesday,201405,,,0,99.47639
2014-05-28,2.0,2.0,3.0,0.0,0.0,0.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Wednesday,201405,,,0,99.47639
2014-05-29,1.0,1.0,9.0,1.0,0.0,1.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Thursday,201405,,,0,99.47639
2014-05-30,1.0,0.0,6.0,0.0,0.0,1.0,0.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Friday,201405,,,0,99.47639
2014-05-31,3.0,1.0,9.0,0.0,0.0,1.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,5,22,Saturday,201405,,,0,99.47639
2014-06-01,5.0,0.0,9.0,2.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,22,Sunday,201406,,,1,99.44794
2014-06-02,3.0,1.0,7.0,2.0,0.0,1.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Monday,201406,,,1,99.44794
2014-06-03,1.0,1.0,9.0,0.0,0.0,1.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Tuesday,201406,,,1,99.44794
2014-06-04,2.0,0.0,7.0,1.0,0.0,2.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Wednesday,201406,,,1,99.44794
2014-06-05,1.0,2.0,7.0,0.0,0.0,1.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Thursday,201406,NBAFinalsStart,,1,99.44794
2014-06-06,5.0,1.0,8.0,0.0,0.0,2.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Friday,201406,,,1,99.44794
2014-06-07,2.0,1.0,14.0,0.0,0.0,1.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Saturday,201406,,,1,99.44794
2014-06-08,0.0,0.0,11.0,0.0,0.0,4.0,5.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,23,Sunday,201406,,,1,99.44794
2014-06-09,0.0,3.0,4.0,0.0,0.0,0.0,2.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Monday,201406,,,1,99.44794
2014-06-10,0.0,0.0,6.0,0.0,0.0,1.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Tuesday,201406,,,1,99.44794
2014-06-11,0.0,0.0,10.0,0.0,0.0,0.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Wednesday,201406,,,0,99.44794
2014-06-12,0.0,0.0,8.0,0.0,0.0,1.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Thursday,201406,,,0,99.44794
2014-06-13,0.0,2.0,20.0,0.0,0.0,0.0,7.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Friday,201406,,,0,99.44794
2014-06-14,0.0,2.0,21.0,1.0,0.0,0.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Saturday,201406,,,0,99.44794
2014-06-15,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,24,Sunday,201406,NBAFinalsEnd,Father's day,0,99.44794
2014-06-16,4.0,4.0,12.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Monday,201406,,,0,99.44794
2014-06-17,2.0,0.0,17.0,0.0,0.0,1.0,9.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Tuesday,201406,,,0,99.44794
2014-06-18,2.0,1.0,7.0,2.0,0.0,1.0,1.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Wednesday,201406,,,0,99.44794
2014-06-19,0.0,0.0,8.0,2.0,0.0,1.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Thursday,201406,,,0,99.44794
2014-06-20,0.0,0.0,17.0,0.0,0.0,2.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Friday,201406,,,0,99.44794
2014-06-21,7.0,1.0,18.0,0.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Saturday,201406,,,0,99.44794
2014-06-22,4.0,2.0,12.0,1.0,0.0,2.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,25,Sunday,201406,,,0,99.44794
2014-06-23,3.0,1.0,6.0,0.0,0.0,1.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,26,Monday,201406,,,0,99.44794
2014-06-24,0.0,0.0,7.0,1.0,0.0,0.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,26,Tuesday,201406,,,0,99.44794
2014-06-25,2.0,0.0,7.0,1.0,0.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,26,Wednesday,201406,,,0,99.44794
2014-06-26,2.0,0.0,10.0,0.0,0.0,2.0,3.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,26,Thursday,201406,,,0,99.44794
2014-06-27,1.0,0.0,8.0,0.0,0.0,2.0,4.0,3.66,2.5,1.38,3.98,2.25,6.48,3.5,2014,6,26,Friday,201406,,,0,99.44794
2014-06-28,3.0,0.0,8.0,0.0,0.0,0.0,7.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,6,26,Saturday,201406,,,0,99.44794
2014-06-29,1.0,0.0,5.0,0.0,0.0,2.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,6,26,Sunday,201406,Ramadan starts,,0,99.44794
2014-06-30,2.0,0.0,6.0,1.0,0.0,2.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,6,27,Monday,201406,,,0,99.44794
2014-07-01,4.0,0.0,6.0,0.0,0.0,3.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Tuesday,201407,,,1,99.43913
2014-07-02,4.0,0.0,14.0,1.0,0.0,0.0,7.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Wednesday,201407,,,1,99.43913
2014-07-03,6.0,1.0,14.0,0.0,0.0,6.0,8.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Thursday,201407,,,1,99.43913
2014-07-04,0.0,0.0,26.0,0.0,0.0,0.0,7.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Friday,201407,IndependenceDay,,1,99.43913
2014-07-05,2.0,2.0,7.0,1.0,0.0,0.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Saturday,201407,,,1,99.43913
2014-07-06,1.0,2.0,21.0,1.0,0.0,2.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,27,Sunday,201407,,,1,99.43913
2014-07-07,1.0,1.0,10.0,0.0,0.0,0.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Monday,201407,,,1,99.43913
2014-07-08,4.0,2.0,8.0,0.0,0.0,1.0,6.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Tuesday,201407,,,1,99.43913
2014-07-09,1.0,0.0,7.0,0.0,0.0,0.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Wednesday,201407,,,1,99.43913
2014-07-10,1.0,0.0,5.0,0.0,0.0,6.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Thursday,201407,,,1,99.43913
2014-07-11,1.0,0.0,11.0,0.0,0.0,1.0,7.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Friday,201407,,,0,99.43913
2014-07-12,2.0,3.0,18.0,0.0,0.0,1.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Saturday,201407,,,0,99.43913
2014-07-13,5.0,0.0,16.0,0.0,0.0,1.0,9.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,28,Sunday,201407,,,0,99.43913
2014-07-14,3.0,0.0,6.0,1.0,0.0,1.0,2.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Monday,201407,,,0,99.43913
2014-07-15,1.0,0.0,10.0,0.0,0.0,2.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Tuesday,201407,,,0,99.43913
2014-07-16,2.0,0.0,6.0,1.0,0.0,1.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Wednesday,201407,,,0,99.43913
2014-07-17,3.0,0.0,3.0,2.0,0.0,3.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Thursday,201407,,,0,99.43913
2014-07-18,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Friday,201407,,,0,99.43913
2014-07-19,1.0,1.0,0.0,2.0,0.0,2.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Saturday,201407,,,0,99.43913
2014-07-20,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,29,Sunday,201407,,,0,99.43913
2014-07-21,1.0,0.0,0.0,2.0,0.0,2.0,10.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Monday,201407,,,0,99.43913
2014-07-22,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Tuesday,201407,,,0,99.43913
2014-07-23,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Wednesday,201407,,,0,99.43913
2014-07-24,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Thursday,201407,,,0,99.43913
2014-07-25,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Friday,201407,,,0,99.43913
2014-07-26,2.0,1.0,0.0,3.0,0.0,0.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Saturday,201407,,,0,99.43913
2014-07-27,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,30,Sunday,201407,,,0,99.43913
2014-07-28,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,31,Monday,201407,,,0,99.43913
2014-07-29,4.0,1.0,0.0,1.0,0.0,0.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,31,Tuesday,201407,Eid al-Fitr,,0,99.43913
2014-07-30,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,31,Wednesday,201407,,,0,99.43913
2014-07-31,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,7,31,Thursday,201407,,,0,99.43913
2014-08-01,3.0,4.0,0.0,0.0,0.0,0.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,31,Friday,201408,,,1,99.54134
2014-08-02,3.0,3.0,0.0,1.0,0.0,0.0,6.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,31,Saturday,201408,,,1,99.54134
2014-08-03,3.0,0.0,0.0,2.0,0.0,2.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,31,Sunday,201408,,,1,99.54134
2014-08-04,1.0,0.0,0.0,0.0,0.0,3.0,2.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Monday,201408,,,1,99.54134
2014-08-05,3.0,1.0,0.0,0.0,0.0,3.0,2.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Tuesday,201408,,,1,99.54134
2014-08-06,3.0,1.0,0.0,0.0,0.0,1.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Wednesday,201408,,,1,99.54134
2014-08-07,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Thursday,201408,,,1,99.54134
2014-08-08,1.0,2.0,0.0,2.0,0.0,2.0,6.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Friday,201408,,,1,99.54134
2014-08-09,1.0,0.0,0.0,0.0,0.0,1.0,7.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Saturday,201408,,,1,99.54134
2014-08-10,0.0,0.0,0.0,0.0,0.0,2.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,32,Sunday,201408,,,1,99.54134
2014-08-11,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Monday,201408,,,0,99.54134
2014-08-12,1.0,2.0,25.0,0.0,0.0,3.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Tuesday,201408,,,0,99.54134
2014-08-13,2.0,0.0,10.0,0.0,0.0,2.0,6.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Wednesday,201408,,,0,99.54134
2014-08-14,6.0,0.0,11.0,0.0,0.0,0.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Thursday,201408,,,0,99.54134
2014-08-15,0.0,0.0,11.0,0.0,0.0,1.0,2.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Friday,201408,,,0,99.54134
2014-08-16,1.0,0.0,4.0,1.0,0.0,1.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Saturday,201408,,,0,99.54134
2014-08-17,3.0,0.0,7.0,1.0,0.0,0.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,33,Sunday,201408,,,0,99.54134
2014-08-18,0.0,0.0,11.0,0.0,0.0,2.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Monday,201408,,,0,99.54134
2014-08-19,0.0,2.0,16.0,0.0,0.0,3.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Tuesday,201408,,,0,99.54134
2014-08-20,1.0,0.0,4.0,0.0,0.0,2.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Wednesday,201408,,,0,99.54134
2014-08-21,0.0,0.0,6.0,0.0,0.0,1.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Thursday,201408,,,0,99.54134
2014-08-22,3.0,0.0,13.0,0.0,0.0,1.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Friday,201408,,,0,99.54134
2014-08-23,0.0,1.0,9.0,1.0,0.0,0.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Saturday,201408,,,0,99.54134
2014-08-24,2.0,0.0,7.0,0.0,0.0,3.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,34,Sunday,201408,,,0,99.54134
2014-08-25,0.0,0.0,9.0,0.0,0.0,1.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Monday,201408,,,0,99.54134
2014-08-26,1.0,1.0,12.0,1.0,0.0,3.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Tuesday,201408,,,0,99.54134
2014-08-27,0.0,2.0,7.0,0.0,0.0,1.0,1.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Wednesday,201408,,,0,99.54134
2014-08-28,6.0,1.0,7.0,0.0,0.0,0.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Thursday,201408,,,0,99.54134
2014-08-29,2.0,2.0,9.0,0.0,0.0,0.0,11.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Friday,201408,,,0,99.54134
2014-08-30,1.0,4.0,9.0,1.0,0.0,3.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Saturday,201408,,,0,99.54134
2014-08-31,0.0,0.0,7.0,1.0,0.0,3.0,10.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,8,35,Sunday,201408,,,0,99.54134
2014-09-01,1.0,1.0,8.0,3.0,0.0,1.0,4.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,9,36,Monday,201409,LaborDay,,1,99.76144
2014-09-02,1.0,0.0,4.0,0.0,0.0,0.0,3.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,9,36,Tuesday,201409,,,1,99.76144
2014-09-03,2.0,0.0,5.0,0.0,0.0,3.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,9,36,Wednesday,201409,,,1,99.76144
2014-09-04,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,9,36,Thursday,201409,,,1,99.76144
2014-09-05,3.0,0.0,0.0,0.0,0.0,1.0,5.0,3.66,2.75,1.38,3.98,2.25,6.48,3.5,2014,9,36,Friday,201409,,,1,99.76144
2014-09-06,1.0,4.0,14.0,1.0,0.0,2.0,9.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,36,Saturday,201409,,,1,99.76144
2014-09-07,4.0,0.0,8.0,0.0,0.0,0.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,36,Sunday,201409,,,1,99.76144
2014-09-08,2.0,2.0,3.0,0.0,0.0,0.0,8.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Monday,201409,,,1,99.76144
2014-09-09,2.0,2.0,3.0,0.0,0.0,3.0,10.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Tuesday,201409,,,1,99.76144
2014-09-10,1.0,0.0,14.0,0.0,0.0,1.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Wednesday,201409,,,1,99.76144
2014-09-11,3.0,0.0,6.0,0.0,0.0,1.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Thursday,201409,,,0,99.76144
2014-09-12,0.0,0.0,7.0,0.0,0.0,7.0,3.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Friday,201409,,,0,99.76144
2014-09-13,1.0,2.0,7.0,0.0,0.0,2.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Saturday,201409,,,0,99.76144
2014-09-14,3.0,0.0,10.0,0.0,0.0,1.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,37,Sunday,201409,,,0,99.76144
2014-09-15,0.0,0.0,1.0,0.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Monday,201409,,,0,99.76144
2014-09-16,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Tuesday,201409,,,0,99.76144
2014-09-17,1.0,0.0,10.0,0.0,0.0,0.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Wednesday,201409,,,0,99.76144
2014-09-18,1.0,0.0,8.0,1.0,0.0,3.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Thursday,201409,,,0,99.76144
2014-09-19,0.0,1.0,8.0,0.0,0.0,2.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Friday,201409,,,0,99.76144
2014-09-20,2.0,2.0,4.0,0.0,0.0,4.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Saturday,201409,,,0,99.76144
2014-09-21,4.0,0.0,15.0,0.0,0.0,2.0,13.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,38,Sunday,201409,,,0,99.76144
2014-09-22,2.0,0.0,5.0,0.0,0.0,3.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Monday,201409,,,0,99.76144
2014-09-23,2.0,0.0,11.0,1.0,0.0,1.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Tuesday,201409,,,0,99.76144
2014-09-24,2.0,2.0,6.0,0.0,0.0,0.0,5.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Wednesday,201409,,,0,99.76144
2014-09-25,1.0,1.0,7.0,0.0,0.0,4.0,2.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Thursday,201409,,,0,99.76144
2014-09-26,1.0,0.0,4.0,0.0,0.0,4.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Friday,201409,,,0,99.76144
2014-09-27,2.0,0.0,8.0,1.0,0.0,2.0,1.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Saturday,201409,,,0,99.76144
2014-09-28,2.0,0.0,11.0,0.0,0.0,4.0,6.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,39,Sunday,201409,,,0,99.76144
2014-09-29,2.0,0.0,3.0,0.0,0.0,0.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,40,Monday,201409,,,0,99.76144
2014-09-30,0.0,1.0,5.0,0.0,0.0,0.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,9,40,Tuesday,201409,,,0,99.76144
2014-10-01,1.0,0.0,2.0,0.0,0.0,1.0,4.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,40,Wednesday,201410,,,1,100.0709
2014-10-02,1.0,2.0,6.0,0.0,0.0,0.0,5.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,40,Thursday,201410,,,1,100.0709
2014-10-03,1.0,0.0,6.0,0.0,0.0,0.0,13.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,40,Friday,201410,,,1,100.0709
2014-10-04,1.0,5.0,6.0,1.0,0.0,2.0,12.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,40,Saturday,201410,EidAlAdha,,1,100.0709
2014-10-05,2.0,3.0,14.0,0.0,0.0,5.0,0.0,3.66,2.75,1.48,3.98,2.25,6.48,3.5,2014,10,40,Sunday,201410,,,1,100.0709
